"Actions","Effects","True k","Learning k","Effect matrix precision","Effect matrix recall","Ancestry set precision","Ancestry set recall","Pairwise ancestry precision","Pairwise ancestry recall","Log posterior","Log likelihood","File"
10,1000,4,1,0.967010309278351,1,0.7,0.4375,1,0.382716049382716,-23.5670041390381,5073.62093506366,"rdata/model-10-4-9-1.RData"
10,1000,4,2,0.967010309278351,1,0.666666666666667,0.5,0.95,0.42798353909465,-36.0436533891172,9108.86362769332,"rdata/model-10-4-9-2.RData"
10,1000,5,1,1,1,0.4,0.285714285714286,1,0.240875912408759,-12.476649250079,3564.61580492077,"rdata/model-10-5-1-1.RData"
10,1000,5,2,1,1,0.363636363636364,0.285714285714286,1,0.317518248175182,-24.953298500158,3564.61580492077,"rdata/model-10-5-1-2.RData"
10,1000,5,3,1,1,0.363636363636364,0.285714285714286,1,0.397810218978102,-37.429947750237,7100.65791580969,"rdata/model-10-5-1-3.RData"
10,1000,5,4,1,1,0.363636363636364,0.285714285714286,1,0.427007299270073,-37.429947750237,7129.23160984155,"rdata/model-10-5-1-4.RData"
10,1000,5,5,1,1,0.363636363636364,0.285714285714286,1,0.324817518248175,-37.429947750237,7100.65791580969,"rdata/model-10-5-1-5.RData"
10,1000,5,6,1,1,0.363636363636364,0.285714285714286,1,0.412408759124088,-49.9065970003161,14258.4632196831,"rdata/model-10-5-1-6.RData"
10,1000,5,7,1,1,0.363636363636364,0.285714285714286,1,0.441605839416058,-49.9065970003161,10693.8474147623,"rdata/model-10-5-1-7.RData"
10,1000,5,8,1,1,0.363636363636364,0.285714285714286,1,0.525547445255474,-49.9065970003161,10693.8474147623,"rdata/model-10-5-1-8.RData"
10,1000,5,1,1,1,0.7,0.35,1,0.213375796178344,-12.476649250079,4692.52572320345,"rdata/model-10-5-10-1.RData"
10,1000,5,2,1,1,0.727272727272727,0.4,1,0.318471337579618,-24.953298500158,9385.0514464069,"rdata/model-10-5-10-2.RData"
10,1000,5,1,1,1,0.5,0.294117647058824,1,0.264822134387352,-12.476649250079,4312.85653646415,"rdata/model-10-5-2-1.RData"
10,1000,5,2,1,1,0.4,0.235294117647059,1,0.324110671936759,-37.429947750237,8625.7130729283,"rdata/model-10-5-2-2.RData"
10,1000,5,3,1,1,0.454545454545455,0.294117647058824,1,0.324110671936759,-37.429947750237,10366.2627356375,"rdata/model-10-5-2-3.RData"
10,1000,5,4,1,1,0.454545454545455,0.294117647058824,1,0.426877470355731,-49.9065970003161,12938.5696093925,"rdata/model-10-5-2-4.RData"
10,1000,5,5,1,1,0.454545454545455,0.294117647058824,1,0.399209486166008,-37.429947750237,12891.0378862303,"rdata/model-10-5-2-5.RData"
10,1000,5,6,1,1,0.454545454545455,0.294117647058824,1,0.434782608695652,-49.9065970003161,12938.5696093925,"rdata/model-10-5-2-6.RData"
10,1000,5,7,1,1,0.454545454545455,0.294117647058824,1,0.41501976284585,-62.3832462503951,10366.2627356375,"rdata/model-10-5-2-7.RData"
10,1000,5,8,1,1,0.454545454545455,0.294117647058824,1,0.474308300395257,-62.3832462503951,21564.2826823208,"rdata/model-10-5-2-8.RData"
10,1000,5,1,1,1,0.7,0.291666666666667,1,0.217532467532468,-12.476649250079,4356.71860616435,"rdata/model-10-5-3-1.RData"
10,1000,5,2,1,1,0.727272727272727,0.333333333333333,1,0.438311688311688,-37.429947750237,8713.4372123287,"rdata/model-10-5-3-2.RData"
10,1000,5,3,1,1,0.727272727272727,0.333333333333333,1,0.376623376623377,-24.953298500158,8713.4372123287,"rdata/model-10-5-3-3.RData"
10,1000,5,4,1,1,0.727272727272727,0.333333333333333,1,0.516233766233766,-49.9065970003161,13070.1558184931,"rdata/model-10-5-3-4.RData"
10,1000,5,5,1,1,0.727272727272727,0.333333333333333,1,0.412337662337662,-49.9065970003161,17366.5963691288,"rdata/model-10-5-3-5.RData"
10,1000,5,6,1,1,0.727272727272727,0.333333333333333,1,0.529220779220779,-62.3832462503951,13070.1558184931,"rdata/model-10-5-3-6.RData"
10,1000,5,7,1,1,0.727272727272727,0.333333333333333,1,0.613636363636364,-74.8598955004741,17366.5963691288,"rdata/model-10-5-3-7.RData"
10,1000,5,8,1,1,0.727272727272727,0.333333333333333,1,0.532467532467532,-62.3832462503951,13070.1558184931,"rdata/model-10-5-3-8.RData"
10,1000,5,1,1,1,0.444444444444444,0.166666666666667,1,0.357758620689655,-24.953298500158,4875.01148993701,"rdata/model-10-5-4-1.RData"
10,1000,5,2,1,1,0.4,0.166666666666667,1,0.366379310344828,-37.429947750237,9750.02297987403,"rdata/model-10-5-4-2.RData"
10,1000,5,3,1,1,0.363636363636364,0.166666666666667,1,0.357758620689655,-37.429947750237,9750.02297987403,"rdata/model-10-5-4-3.RData"
10,1000,5,4,1,1,0.363636363636364,0.166666666666667,1,0.586206896551724,-62.3832462503951,19500.0459597481,"rdata/model-10-5-4-4.RData"
10,1000,5,5,1,1,0.363636363636364,0.166666666666667,1,0.452586206896552,-37.429947750237,14625.034469811,"rdata/model-10-5-4-5.RData"
10,1000,5,6,1,1,0.363636363636364,0.166666666666667,1,0.586206896551724,-62.3832462503951,19500.0459597481,"rdata/model-10-5-4-6.RData"
10,1000,5,7,1,1,0.363636363636364,0.166666666666667,1,0.482758620689655,-62.3832462503951,14625.034469811,"rdata/model-10-5-4-7.RData"
10,1000,5,8,1,1,0.363636363636364,0.166666666666667,1,0.650862068965517,-74.8598955004741,19500.0459597481,"rdata/model-10-5-4-8.RData"
10,1000,5,1,1,1,0.4,0.19047619047619,1,0.248427672955975,-12.476649250079,4244.30362170864,"rdata/model-10-5-5-1.RData"
10,1000,5,2,1,1,0.363636363636364,0.19047619047619,1,0.40251572327044,-37.429947750237,4244.30362170864,"rdata/model-10-5-5-2.RData"
10,1000,5,3,1,1,0.363636363636364,0.19047619047619,1,0.393081761006289,-37.429947750237,4244.30362170864,"rdata/model-10-5-5-3.RData"
10,1000,5,4,1,1,0.363636363636364,0.19047619047619,1,0.493710691823899,-49.9065970003161,12732.9108651259,"rdata/model-10-5-5-4.RData"
10,1000,5,5,1,1,0.363636363636364,0.19047619047619,1,0.405660377358491,-49.9065970003161,14369.8104647751,"rdata/model-10-5-5-5.RData"
10,1000,5,6,1,1,0.363636363636364,0.19047619047619,1,0.5,-62.3832462503951,12732.9108651259,"rdata/model-10-5-5-6.RData"
10,1000,5,7,1,1,0.363636363636364,0.19047619047619,1,0.308176100628931,-49.9065970003161,16977.2144868346,"rdata/model-10-5-5-7.RData"
10,1000,5,8,1,1,0.363636363636364,0.19047619047619,1,0.490566037735849,-62.3832462503951,21221.5181085432,"rdata/model-10-5-5-8.RData"
10,1000,5,1,1,1,0.7,0.35,1,0.237735849056604,-12.476649250079,4479.52149764338,"rdata/model-10-5-6-1.RData"
10,1000,5,2,1,1,0.7,0.35,1,0.237735849056604,-24.953298500158,8959.04299528676,"rdata/model-10-5-6-2.RData"
10,1000,5,1,1,1,0.6,0.272727272727273,1,0.255520504731861,-12.476649250079,4304.45154123206,"rdata/model-10-5-7-1.RData"
10,1000,5,2,1,1,0.636363636363636,0.318181818181818,1,0.302839116719243,-24.953298500158,4304.45154123206,"rdata/model-10-5-7-2.RData"
10,1000,5,1,0.964556962025316,1,0.8,0.258064516129032,0.821428571428571,0.365079365079365,-20.7944154167984,4116.56743057409,"rdata/model-10-5-8-1.RData"
10,1000,5,1,1,1,0.4,0.285714285714286,1,0.234113712374582,-12.476649250079,4620.20689418158,"rdata/model-10-5-9-1.RData"
10,1000,5,2,1,1,0.4,0.285714285714286,1,0.31438127090301,-37.429947750237,9240.41378836316,"rdata/model-10-5-9-2.RData"
25,1000,1,1,1,1,0.0714285714285714,1,1,0.5008,-399.252776002528,52715.1527332544,"rdata/model-25-1-1-1.RData"
25,1000,1,2,1,1,0.0476190476190476,1,1,0.424,-499.065970003161,104290.061466605,"rdata/model-25-1-1-2.RData"
25,1000,1,3,1,1,0.0384615384615385,1,1,0.5008,-399.252776002528,156423.539469246,"rdata/model-25-1-1-3.RData"
25,1000,1,4,1,1,0.0384615384615385,1,1,0.5392,-465.794905336283,209989.03891304,"rdata/model-25-1-1-4.RData"
25,1000,1,5,1,1,0.0384615384615385,1,1,0.4624,-365.981711335651,261454.582912339,"rdata/model-25-1-1-5.RData"
25,1000,1,6,1,1,0.0384615384615385,1,1,0.5776,-499.065970003161,247147.33006137,"rdata/model-25-1-1-6.RData"
25,1000,1,7,1,1,0.0384615384615385,1,1,0.424,-465.794905336283,312792.069339969,"rdata/model-25-1-1-7.RData"
25,1000,1,8,1,1,0.0384615384615385,1,1,0.3856,-365.981711335651,256514.487829946,"rdata/model-25-1-1-8.RData"
25,1000,1,4,1,1,0.0384615384615385,1,1,0.4624,-432.523840669406,213039.608425688,"rdata/model-25-1-10-4.RData"
25,1000,1,1,1,1,0.0769230769230769,1,1,0.5392,-432.523840669406,54512.7662734497,"rdata/model-25-1-2-1.RData"
25,1000,1,2,1,1,0.0416666666666667,1,1,0.4624,-432.523840669406,108388.176733076,"rdata/model-25-1-2-2.RData"
25,1000,1,3,1,1,0.0384615384615385,1,1,0.5392,-499.065970003161,161694.422964808,"rdata/model-25-1-2-3.RData"
25,1000,1,4,1,1,0.0384615384615385,1,1,0.5392,-465.794905336283,216925.438353324,"rdata/model-25-1-2-4.RData"
25,1000,1,5,1,1,0.0384615384615385,1,1,0.3856,-432.523840669406,216559.401930417,"rdata/model-25-1-2-5.RData"
25,1000,1,6,1,1,0.0384615384615385,1,1,0.424,-399.252776002528,324073.726272936,"rdata/model-25-1-2-6.RData"
25,1000,1,7,1,1,0.0384615384615385,1,1,0.3856,-432.523840669406,323191.923935065,"rdata/model-25-1-2-7.RData"
25,1000,1,8,1,1,0.0384615384615385,1,1,0.424,-465.794905336283,272412.551263944,"rdata/model-25-1-2-8.RData"
25,1000,1,1,1,1,0.0714285714285714,1,1,0.5008,-399.252776002528,54255.6898548568,"rdata/model-25-1-3-1.RData"
25,1000,1,2,1,1,0.0416666666666667,1,1,0.5008,-465.794905336283,107805.763323417,"rdata/model-25-1-3-2.RData"
25,1000,1,3,1,1,0.0384615384615385,1,1,0.424,-432.523840669406,161621.605331613,"rdata/model-25-1-3-3.RData"
25,1000,1,4,1,1,0.0384615384615385,1,1,0.5776,-465.794905336283,216732.120407582,"rdata/model-25-1-3-4.RData"
25,1000,1,5,1,1,0.0384615384615385,1,1,0.424,-399.252776002528,215555.643771945,"rdata/model-25-1-3-5.RData"
25,1000,1,6,1,1,0.0384615384615385,1,1,0.4624,-432.523840669406,323364.614788813,"rdata/model-25-1-3-6.RData"
25,1000,1,7,1,1,0.0384615384615385,1,1,0.3856,-432.523840669406,376629.844402624,"rdata/model-25-1-3-7.RData"
25,1000,1,8,1,1,0.0384615384615385,1,1,0.3856,-365.981711335651,265898.270643531,"rdata/model-25-1-3-8.RData"
25,1000,1,1,1,1,0.0666666666666667,1,1,0.4624,-365.981711335651,53942.4737387006,"rdata/model-25-1-4-1.RData"
25,1000,1,2,1,1,0.04,1,1,0.4624,-399.252776002528,106721.340309244,"rdata/model-25-1-4-2.RData"
25,1000,1,3,1,1,0.0384615384615385,1,1,0.424,-432.523840669406,159753.290809296,"rdata/model-25-1-4-3.RData"
25,1000,1,4,1,1,0.0384615384615385,1,1,0.4624,-465.794905336283,214782.219171191,"rdata/model-25-1-4-4.RData"
25,1000,1,5,1,1,0.0384615384615385,1,1,0.4624,-465.794905336283,215769.894954802,"rdata/model-25-1-4-5.RData"
25,1000,1,6,1,1,0.0384615384615385,1,1,0.424,-365.981711335651,319607.312110301,"rdata/model-25-1-4-6.RData"
25,1000,1,7,1,1,0.0384615384615385,1,1,0.4624,-465.794905336283,319439.932631154,"rdata/model-25-1-4-7.RData"
25,1000,1,8,1,1,0.0384615384615385,1,1,0.424,-432.523840669406,299213.382759015,"rdata/model-25-1-4-8.RData"
25,1000,1,1,1,1,0.0769230769230769,1,1,0.5392,-432.523840669406,52830.0836611337,"rdata/model-25-1-5-1.RData"
25,1000,1,2,1,1,0.0416666666666667,1,1,0.4624,-432.523840669406,104671.252060039,"rdata/model-25-1-5-2.RData"
25,1000,1,3,1,1,0.0384615384615385,1,1,0.424,-399.252776002528,156489.763512516,"rdata/model-25-1-5-3.RData"
25,1000,1,4,1,1,0.0384615384615385,1,1,0.424,-432.523840669406,210468.851188481,"rdata/model-25-1-5-4.RData"
25,1000,1,5,1,1,0.0384615384615385,1,1,0.424,-365.981711335651,262431.985886946,"rdata/model-25-1-5-5.RData"
25,1000,1,6,1,1,0.0384615384615385,1,1,0.424,-432.523840669406,263017.146057453,"rdata/model-25-1-5-6.RData"
25,1000,1,7,1,1,0.0384615384615385,1,1,0.424,-332.710646668774,261154.200137055,"rdata/model-25-1-5-7.RData"
25,1000,1,8,1,1,0.0384615384615385,1,1,0.5392,-465.794905336283,299039.326858137,"rdata/model-25-1-5-8.RData"
25,1000,1,2,1,0.998372797665806,0.0869565217391304,0.666666666666667,1,0.480968858131488,-446.386784280605,100823.962150834,"rdata/model-25-1-7-2.RData"
25,1000,1,1,1,1,0.0769230769230769,1,1,0.5392,-432.523840669406,55595.8566511109,"rdata/model-25-1-8-1.RData"
25,1000,2,1,1,1,0.0952380952380952,1,1,0.233226837060703,-166.355323334387,27036.3891447722,"rdata/model-25-2-1-1.RData"
25,1000,2,2,1,1,0.08,1,1,0.194888178913738,-166.355323334387,53475.8385263627,"rdata/model-25-2-1-2.RData"
25,1000,2,3,1,1,0.0769230769230769,1,1,0.233226837060703,-199.626388001264,79993.2030788294,"rdata/model-25-2-1-3.RData"
25,1000,2,4,1,1,0.0769230769230769,1,1,0.271565495207668,-199.626388001264,80819.4090009094,"rdata/model-25-2-1-4.RData"
25,1000,2,5,1,1,0.0769230769230769,1,1,0.309904153354633,-232.897452668142,107250.317968441,"rdata/model-25-2-1-5.RData"
25,1000,2,6,1,1,0.0769230769230769,1,1,0.271565495207668,-199.626388001264,106961.882174494,"rdata/model-25-2-1-6.RData"
25,1000,2,7,1,1,0.0769230769230769,1,1,0.233226837060703,-199.626388001264,106658.940936261,"rdata/model-25-2-1-7.RData"
25,1000,2,8,1,1,0.0769230769230769,1,1,0.271565495207668,-232.897452668142,80964.288217613,"rdata/model-25-2-1-8.RData"
25,1000,2,1,1,1,0.0476190476190476,0.5,1,0.23646960865945,-166.355323334387,26986.3691510829,"rdata/model-25-2-2-1.RData"
25,1000,2,2,1,1,0.0384615384615385,0.5,1,0.275603663613655,-199.626388001264,47015.8428259061,"rdata/model-25-2-2-2.RData"
25,1000,2,3,1,1,0.0384615384615385,0.5,1,0.197335553705246,-166.355323334387,79791.7033600657,"rdata/model-25-2-2-3.RData"
25,1000,2,4,1,1,0.0384615384615385,0.5,1,0.275603663613655,-199.626388001264,80467.8968926277,"rdata/model-25-2-2-4.RData"
25,1000,2,5,1,1,0.0384615384615385,0.5,1,0.197335553705246,-166.355323334387,80467.8968926277,"rdata/model-25-2-2-5.RData"
25,1000,2,6,1,1,0.0384615384615385,0.5,1,0.23646960865945,-166.355323334387,80596.8079015905,"rdata/model-25-2-2-6.RData"
25,1000,2,7,1,1,0.0384615384615385,0.5,1,0.23646960865945,-166.355323334387,106198.687682909,"rdata/model-25-2-2-7.RData"
25,1000,2,8,1,1,0.0384615384615385,0.5,1,0.23646960865945,-199.626388001264,109292.380881619,"rdata/model-25-2-2-8.RData"
25,1000,2,1,1,1,0.142857142857143,1,1,0.23444976076555,-166.355323334387,26770.2010947773,"rdata/model-25-2-3-1.RData"
25,1000,2,2,1,1,0.12,1,1,0.23444976076555,-199.626388001264,52986.8266458757,"rdata/model-25-2-3-2.RData"
25,1000,2,3,1,1,0.115384615384615,1,1,0.272727272727273,-199.626388001264,79536.9196506612,"rdata/model-25-2-3-3.RData"
25,1000,2,4,1,1,0.115384615384615,1,1,0.23444976076555,-199.626388001264,53540.4021895546,"rdata/model-25-2-3-4.RData"
25,1000,2,5,1,1,0.115384615384615,1,1,0.311004784688995,-232.897452668142,77284.7629441707,"rdata/model-25-2-3-5.RData"
25,1000,2,6,1,1,0.115384615384615,1,1,0.23444976076555,-199.626388001264,105863.38755495,"rdata/model-25-2-3-6.RData"
25,1000,2,7,1,1,0.115384615384615,1,1,0.23444976076555,-166.355323334387,106031.106380322,"rdata/model-25-2-3-7.RData"
25,1000,2,8,1,1,0.115384615384615,1,1,0.311004784688995,-232.897452668142,107080.804379109,"rdata/model-25-2-3-8.RData"
25,1000,2,1,1,1,0.0476190476190476,1,1,0.232,-166.355323334387,27397.2106429615,"rdata/model-25-2-4-1.RData"
25,1000,2,2,1,1,0.0384615384615385,1,1,0.2704,-199.626388001264,47589.6207494087,"rdata/model-25-2-4-2.RData"
25,1000,2,3,1,1,0.0384615384615385,1,1,0.3088,-232.897452668142,81570.5090287293,"rdata/model-25-2-4-3.RData"
25,1000,2,4,1,1,0.0384615384615385,1,1,0.2704,-199.626388001264,82038.0902646765,"rdata/model-25-2-4-4.RData"
25,1000,2,5,1,1,0.0384615384615385,1,1,0.2704,-199.626388001264,109435.300907638,"rdata/model-25-2-4-5.RData"
25,1000,2,6,1,1,0.0384615384615385,1,1,0.232,-199.626388001264,81645.8180913066,"rdata/model-25-2-4-6.RData"
25,1000,2,7,1,1,0.0384615384615385,1,1,0.232,-199.626388001264,108920.983745186,"rdata/model-25-2-4-7.RData"
25,1000,2,8,1,1,0.0384615384615385,1,1,0.232,-199.626388001264,109115.344816133,"rdata/model-25-2-4-8.RData"
25,1000,2,1,0.99989161066551,1,0.0454545454545455,1,1,0.1936,-133.084258667509,26192.5334424704,"rdata/model-25-2-5-1.RData"
25,1000,2,2,0.99989161066551,1,0.0384615384615385,1,1,0.232,-166.355323334387,45607.4294295445,"rdata/model-25-2-5-2.RData"
25,1000,2,3,0.99989161066551,1,0.0384615384615385,1,1,0.1936,-166.355323334387,77752.1984947418,"rdata/model-25-2-5-3.RData"
25,1000,2,4,0.99989161066551,1,0.0384615384615385,1,1,0.232,-199.626388001264,78452.6260816207,"rdata/model-25-2-5-4.RData"
25,1000,2,5,0.99989161066551,1,0.0384615384615385,1,1,0.2704,-199.626388001264,129206.882307981,"rdata/model-25-2-5-5.RData"
25,1000,2,6,0.99989161066551,1,0.0384615384615385,1,1,0.3088,-232.897452668142,104069.743015127,"rdata/model-25-2-5-6.RData"
25,1000,2,7,0.99989161066551,1,0.0384615384615385,1,1,0.232,-199.626388001264,129703.719185237,"rdata/model-25-2-5-7.RData"
25,1000,2,8,0.99989161066551,1,0.0384615384615385,1,1,0.2704,-199.626388001264,109256.278552526,"rdata/model-25-2-5-8.RData"
25,1000,3,1,1,1,0.0454545454545455,1,1,0.1936,-133.084258667509,19276.1005897896,"rdata/model-25-3-1-1.RData"
25,1000,3,2,1,1,0.0384615384615385,1,1,0.1936,-133.084258667509,37980.5984702185,"rdata/model-25-3-1-2.RData"
25,1000,3,3,1,1,0.0384615384615385,1,1,0.232,-166.355323334387,38267.1193695091,"rdata/model-25-3-1-3.RData"
25,1000,3,4,1,1,0.0384615384615385,1,1,0.1936,-133.084258667509,57407.5544298509,"rdata/model-25-3-1-4.RData"
25,1000,3,5,1,1,0.0384615384615385,1,1,0.1936,-133.084258667509,57393.8036786762,"rdata/model-25-3-1-5.RData"
25,1000,3,6,1,1,0.0384615384615385,1,1,0.1552,-133.084258667509,57407.5544298509,"rdata/model-25-3-1-6.RData"
25,1000,3,7,1,1,0.0384615384615385,1,1,0.232,-166.355323334387,57407.5544298509,"rdata/model-25-3-1-7.RData"
25,1000,3,8,1,1,0.0384615384615385,1,1,0.1552,-133.084258667509,76534.2387390181,"rdata/model-25-3-1-8.RData"
25,1000,3,1,1,1,0.0454545454545455,1,1,0.1936,-133.084258667509,18739.432275926,"rdata/model-25-3-2-1.RData"
25,1000,3,2,1,1,0.04,1,1,0.1552,-133.084258667509,37215.566952492,"rdata/model-25-3-2-2.RData"
25,1000,3,3,1,1,0.0384615384615385,1,1,0.1552,-99.8131940006321,55463.523373522,"rdata/model-25-3-2-3.RData"
25,1000,3,4,1,1,0.0384615384615385,1,1,0.1936,-133.084258667509,37286.3641510521,"rdata/model-25-3-2-4.RData"
25,1000,3,5,1,1,0.0384615384615385,1,1,0.232,-166.355323334387,55950.2056429995,"rdata/model-25-3-2-5.RData"
25,1000,3,6,1,1,0.0384615384615385,1,1,0.232,-166.355323334387,93189.4735410049,"rdata/model-25-3-2-6.RData"
25,1000,3,7,1,1,0.0384615384615385,1,1,0.1936,-166.355323334387,73985.9923102897,"rdata/model-25-3-2-7.RData"
25,1000,3,8,1,1,0.0384615384615385,1,1,0.232,-166.355323334387,44826.6144648895,"rdata/model-25-3-2-8.RData"
25,1000,3,1,1,1,0.0416666666666667,0.333333333333333,1,0.119864940911649,-66.5421293337547,19063.8127905995,"rdata/model-25-3-3-1.RData"
25,1000,3,2,1,1,0.0384615384615385,0.333333333333333,1,0.159257175014069,-99.8131940006321,19063.8127905995,"rdata/model-25-3-3-2.RData"
25,1000,3,3,1,1,0.0384615384615385,0.333333333333333,1,0.159257175014069,-99.8131940006321,38058.9040243979,"rdata/model-25-3-3-3.RData"
25,1000,3,4,1,1,0.0384615384615385,0.333333333333333,1,0.225098480585256,-166.355323334387,76117.8080487957,"rdata/model-25-3-3-4.RData"
25,1000,3,5,1,1,0.0384615384615385,0.333333333333333,1,0.225098480585256,-166.355323334387,75970.6251954012,"rdata/model-25-3-3-5.RData"
25,1000,3,6,1,1,0.0384615384615385,0.333333333333333,1,0.198649409116488,-166.355323334387,57053.9952581962,"rdata/model-25-3-3-6.RData"
25,1000,3,7,1,1,0.0384615384615385,0.333333333333333,1,0.159257175014069,-99.8131940006321,56975.5339616028,"rdata/model-25-3-3-7.RData"
25,1000,3,8,1,1,0.0384615384615385,0.333333333333333,1,0.198649409116488,-133.084258667509,57053.9952581962,"rdata/model-25-3-3-8.RData"
25,1000,3,1,1,1,0.0434782608695652,1,1,0.1552,-99.8131940006321,18799.7887586222,"rdata/model-25-3-4-1.RData"
25,1000,3,2,1,1,0.0384615384615385,1,1,0.1552,-99.8131940006321,37232.239771159,"rdata/model-25-3-4-2.RData"
25,1000,3,3,1,1,0.0384615384615385,1,1,0.1936,-133.084258667509,37370.3475559963,"rdata/model-25-3-4-3.RData"
25,1000,3,4,1,1,0.0384615384615385,1,1,0.232,-166.355323334387,56399.3662758667,"rdata/model-25-3-4-4.RData"
25,1000,3,5,1,1,0.0384615384615385,1,1,0.1936,-133.084258667509,37372.4250380901,"rdata/model-25-3-4-5.RData"
25,1000,3,6,1,1,0.0384615384615385,1,1,0.232,-166.355323334387,93998.9437931112,"rdata/model-25-3-4-6.RData"
25,1000,3,7,1,1,0.0384615384615385,1,1,0.1936,-133.084258667509,74969.9250732408,"rdata/model-25-3-4-7.RData"
25,1000,3,8,1,1,0.0384615384615385,1,1,0.232,-166.355323334387,60775.5948437344,"rdata/model-25-3-4-8.RData"
25,1000,3,1,1,1,0.0434782608695652,1,1,0.1552,-99.8131940006321,17572.2895881747,"rdata/model-25-3-5-1.RData"
25,1000,3,2,1,1,0.0384615384615385,1,1,0.1936,-133.084258667509,17572.2895881747,"rdata/model-25-3-5-2.RData"
25,1000,3,3,1,1,0.0384615384615385,1,1,0.1936,-133.084258667509,35076.2702733765,"rdata/model-25-3-5-3.RData"
25,1000,3,4,1,1,0.0384615384615385,1,1,0.232,-166.355323334387,52580.2509585783,"rdata/model-25-3-5-4.RData"
